line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,customer_id,store_id,transaction_date,total_amount,customer_phone_x,product_name,product_category,unit_price,current_stock_level,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone_y,customer_since,store_name,store_city,store_region,opening_date,promotion_name,start_date,end_date,discount_percentage,applicable_category
1169,TXN100365,18,,3,863.91,8.0,4,2026-01-29 08:11:01.609328,1615.52,8496123970,Process,Beauty,287.97,811,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1170,TXN100365,18,,3,863.91,8.0,4,2026-01-29 08:11:01.609328,1615.52,8496123970,Process,Beauty,287.97,811,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1171,TXN100365,2,,2,1878.68,8.0,4,2026-01-29 08:11:01.609328,1615.52,8496123970,Throughout,Beauty,939.34,289,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1172,TXN100365,29,,4,6246.04,8.0,4,2026-01-29 08:11:01.609328,1615.52,8496123970,Ground,Home,1561.51,84,Heather,vanessa13@example.org,Gold,202.0,2025-12-24,REG,8722920638.0,2025-10-20,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1173,TXN100366,20,,4,468.24,98.0,2,2026-01-30 08:11:01.609381,2106.22,6016414951,Standard,Home,117.06,236,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
1174,TXN100367,24,,1,657.84,82.0,5,2026-01-30 08:11:01.609437,463.41,7411230664,Technology,Electronics,657.84,512,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1175,TXN100367,11,,4,7601.32,82.0,5,2026-01-30 08:11:01.609437,463.41,7411230664,Tough,Home,1900.33,315,Janet,vazquezrobert@example.org,Bronze,4067.0,2025-12-09,AR,8132059974.0,2023-02-17,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1176,TXN100368,9,,4,1530.08,16.0,5,2026-02-02 08:11:01.609497,4402.0,5089871615,Little,Grocery,382.52,271,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1177,TXN100368,8,2.0,3,3704.13,16.0,5,2026-02-02 08:11:01.609497,4402.0,5089871615,Weight,Grocery,1234.71,746,Joshua,anita78@example.com,Bronze,197.0,2026-01-27,AR,453660438.0,2023-05-31,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
1178,TXN100369,1,,2,1528.82,98.0,1,2026-02-03 08:11:01.609552,4834.7,4546133246,Guy,Home,764.41,977,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1179,TXN100369,6,1.0,3,3615.63,98.0,1,2026-02-03 08:11:01.609552,4834.7,4546133246,Daughter,Apparel,1205.21,475,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
1180,TXN100369,23,,4,5367.68,98.0,1,2026-02-03 08:11:01.609552,4834.7,4546133246,Process,Home,1341.92,399,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1181,TXN100369,22,,1,554.62,98.0,1,2026-02-03 08:11:01.609552,4834.7,4546133246,Raise,Beauty,554.62,207,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1182,TXN100369,4,3.0,4,1757.44,98.0,1,2026-02-03 08:11:01.609552,4834.7,4546133246,Offer,Beauty,439.36,835,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1183,TXN100370,17,,1,908.3,66.0,3,2026-02-01 08:11:01.609605,849.78,5551797489,Ask,Home,908.3,72,Sherri,christina44@example.com,Silver,1445.0,2025-12-17,HS,8539131080.0,2021-09-17,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1184,TXN100370,8,,3,3704.13,66.0,3,2026-02-01 08:11:01.609605,849.78,5551797489,Weight,Grocery,1234.71,746,Sherri,christina44@example.com,Silver,1445.0,2025-12-17,HS,8539131080.0,2021-09-17,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1185,TXN100370,23,,4,5367.68,66.0,3,2026-02-01 08:11:01.609605,849.78,5551797489,Process,Home,1341.92,399,Sherri,christina44@example.com,Silver,1445.0,2025-12-17,HS,8539131080.0,2021-09-17,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1186,TXN100370,19,3.0,3,3046.77,66.0,3,2026-02-01 08:11:01.609605,849.78,5551797489,Security,Electronics,1015.59,941,Sherri,christina44@example.com,Silver,1445.0,2025-12-17,HS,8539131080.0,2021-09-17,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1187,TXN100370,8,,3,3704.13,66.0,3,2026-02-01 08:11:01.609605,849.78,5551797489,Weight,Grocery,1234.71,746,Sherri,christina44@example.com,Silver,1445.0,2025-12-17,HS,8539131080.0,2021-09-17,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1188,TXN100371,2,4.0,1,939.34,44.0,3,2026-02-03 08:11:01.609654,4742.67,3567656367,Throughout,Beauty,939.34,289,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
1189,TXN100371,20,,4,468.24,44.0,3,2026-02-03 08:11:01.609654,4742.67,3567656367,Standard,Home,117.06,236,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1190,TXN100371,15,4.0,3,721.38,44.0,3,2026-02-03 08:11:01.609654,4742.67,3567656367,Tell,Home,240.46,357,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
1191,TXN100371,22,5.0,4,2218.48,44.0,3,2026-02-03 08:11:01.609654,4742.67,3567656367,Raise,Beauty,554.62,207,James,nelsonlaura@example.net,Gold,262.0,2026-01-18,HS,335022773.0,2024-04-19,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
1192,TXN100372,12,3.0,1,1932.98,32.0,3,2026-02-02 08:11:01.609705,1061.88,8907137042,Hour,Grocery,1932.98,744,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1193,TXN100372,22,,4,2218.48,32.0,3,2026-02-02 08:11:01.609705,1061.88,8907137042,Raise,Beauty,554.62,207,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1194,TXN100372,12,5.0,3,5798.94,32.0,3,2026-02-02 08:11:01.609705,1061.88,8907137042,Hour,Grocery,1932.98,744,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
1195,TXN100372,9,4.0,4,1530.08,32.0,3,2026-02-02 08:11:01.609705,1061.88,8907137042,Little,Grocery,382.52,271,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
1196,TXN100372,3,,3,4743.27,32.0,3,2026-02-02 08:11:01.609705,1061.88,8907137042,Picture,Grocery,1581.09,882,Allison,scox@example.net,Gold,2911.0,2026-01-29,HS,4244141172.0,2026-01-16,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1197,TXN100373,22,,4,2218.48,80.0,5,2026-02-02 08:11:01.609758,1583.84,5063900069,Raise,Beauty,554.62,207,Billy,leelee@example.com,Gold,3791.0,2026-01-11,HS,858897829.0,2022-07-02,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1198,TXN100373,27,4.0,2,820.94,80.0,5,2026-02-02 08:11:01.609758,1583.84,5063900069,Ball,Grocery,410.47,34,Billy,leelee@example.com,Gold,3791.0,2026-01-11,HS,858897829.0,2022-07-02,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
1199,TXN100373,8,,3,3704.13,80.0,5,2026-02-02 08:11:01.609758,1583.84,5063900069,Weight,Grocery,1234.71,746,Billy,leelee@example.com,Gold,3791.0,2026-01-11,HS,858897829.0,2022-07-02,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1200,TXN100373,17,,1,908.3,80.0,5,2026-02-02 08:11:01.609758,1583.84,5063900069,Ask,Home,908.3,72,Billy,leelee@example.com,Gold,3791.0,2026-01-11,HS,858897829.0,2022-07-02,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1201,TXN100373,10,,3,530.55,80.0,5,2026-02-02 08:11:01.609758,1583.84,5063900069,Without,Beauty,176.85,721,Billy,leelee@example.com,Gold,3791.0,2026-01-11,HS,858897829.0,2022-07-02,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1202,TXN100374,18,,4,1151.88,75.0,5,2026-01-30 08:11:01.615944,4713.87,9283142942,Process,Beauty,287.97,811,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1203,TXN100374,27,1.0,4,1641.88,75.0,5,2026-01-30 08:11:01.615944,4713.87,9283142942,Ball,Grocery,410.47,34,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
1204,TXN100374,30,4.0,2,3764.04,75.0,5,2026-01-30 08:11:01.615944,4713.87,9283142942,Send,Home,1882.02,876,Anthony,manuel20@example.net,Silver,4973.0,2026-02-02,AR,1332670868.0,2024-05-15,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
1205,TXN100375,9,,3,1147.56,107.0,1,2026-02-03 08:11:01.616026,4627.26,5677534933,Little,Grocery,382.52,271,Noah,kathleen44@example.org,Silver,4548.0,2025-12-26,HS,3839102758.0,2022-07-12,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1206,TXN100376,7,3.0,2,281.16,5.0,3,2026-02-01 08:11:01.616086,4747.88,959283719,Later,Grocery,140.58,481,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8646503628.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1207,TXN100376,8,,4,4938.84,5.0,3,2026-02-01 08:11:01.616086,4747.88,959283719,Weight,Grocery,1234.71,746,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8646503628.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1208,TXN100376,18,,1,287.97,5.0,3,2026-02-01 08:11:01.616086,4747.88,959283719,Process,Beauty,287.97,811,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8646503628.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1209,TXN100376,30,,3,5646.06,5.0,3,2026-02-01 08:11:01.616086,4747.88,959283719,Send,Home,1882.02,876,Joshua,christopher25@example.net,Gold,1733.0,2026-01-27,REG,8646503628.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1210,TXN100377,29,,4,6246.04,98.0,1,2026-01-28 08:11:01.616144,2903.47,6269467702,Ground,Home,1561.51,84,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1211,TXN100377,28,,4,7762.76,98.0,1,2026-01-28 08:11:01.616144,2903.47,6269467702,Loss,Apparel,1940.69,832,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1212,TXN100377,28,,1,1940.69,98.0,1,2026-01-28 08:11:01.616144,2903.47,6269467702,Loss,Apparel,1940.69,832,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1213,TXN100377,2,,1,939.34,98.0,1,2026-01-28 08:11:01.616144,2903.47,6269467702,Throughout,Beauty,939.34,289,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1214,TXN100377,18,,2,575.94,98.0,1,2026-01-28 08:11:01.616144,2903.47,6269467702,Process,Beauty,287.97,811,Michael,emilyclay@example.net,Gold,1045.0,2025-12-27,AR,730964499.0,2022-10-05,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1215,TXN100378,22,,3,1663.86,113.0,3,2026-01-28 08:11:01.616197,3173.1,6830709327,Raise,Beauty,554.62,207,Scott,erinmartinez@example.com,Bronze,16.0,2025-12-19,AR,8758955293.0,2023-02-25,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1216,TXN100378,29,,2,3123.02,113.0,3,2026-01-28 08:11:01.616197,3173.1,6830709327,Ground,Home,1561.51,84,Scott,erinmartinez@example.com,Bronze,16.0,2025-12-19,AR,8758955293.0,2023-02-25,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1217,TXN100379,23,,3,4025.76,31.0,3,2026-01-28 08:11:01.616262,4042.97,5262851954,Process,Home,1341.92,399,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1218,TXN100380,3,5.0,1,1581.09,9.0,4,2026-01-28 08:11:01.616317,3474.21,7340620268,Picture,Grocery,1581.09,882,Nicholas,murphysamantha@example.net,Gold,3255.0,2026-01-01,HS,7073673587.0,2023-05-22,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
1219,TXN100380,26,,1,1116.09,9.0,4,2026-01-28 08:11:01.616317,3474.21,7340620268,Well,Grocery,1116.09,176,Nicholas,murphysamantha@example.net,Gold,3255.0,2026-01-01,HS,7073673587.0,2023-05-22,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1220,TXN100380,24,,2,1315.68,9.0,4,2026-01-28 08:11:01.616317,3474.21,7340620268,Technology,Electronics,657.84,512,Nicholas,murphysamantha@example.net,Gold,3255.0,2026-01-01,HS,7073673587.0,2023-05-22,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1221,TXN100381,4,,2,878.72,59.0,3,2026-01-30 08:11:01.616363,1099.71,6175923054,Offer,Beauty,439.36,835,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1222,TXN100381,5,,3,3158.28,59.0,3,2026-01-30 08:11:01.616363,1099.71,6175923054,Least,Beauty,1052.76,290,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1223,TXN100381,14,3.0,3,1932.0,59.0,3,2026-01-30 08:11:01.616363,1099.71,6175923054,Consider,Apparel,644.0,768,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1224,TXN100381,7,,1,140.58,59.0,3,2026-01-30 08:11:01.616363,1099.71,6175923054,Later,Grocery,140.58,481,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1225,TXN100381,18,,3,863.91,59.0,3,2026-01-30 08:11:01.616363,1099.71,6175923054,Process,Beauty,287.97,811,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1226,TXN100382,25,,2,2128.26,93.0,4,2026-02-02 08:11:01.616417,4941.31,8708170417,Money,Electronics,1064.13,60,Andrew,hughesjill@example.com,Gold,2735.0,2026-01-20,HS,1201197950.0,2022-05-07,Berry-Davis Store,Torresburgh,Alaska,2024-07-26,,,,,
1227,TXN100383,4,,4,1757.44,97.0,3,2026-02-01 08:11:01.616470,1915.65,6962812527,Offer,Beauty,439.36,835,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1228,TXN100383,1,2.0,2,1528.82,97.0,3,2026-02-01 08:11:01.616470,1915.65,6962812527,Guy,Home,764.41,977,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
1229,TXN100383,1,,2,1528.82,97.0,3,2026-02-01 08:11:01.616470,1915.65,6962812527,Guy,Home,764.41,977,Kelly,mark45@example.com,Bronze,3446.0,2026-01-30,REG,4170200357.0,2022-12-08,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1230,TXN100384,19,,1,1015.59,59.0,2,2026-02-03 08:11:01.616524,700.36,6923609579,Security,Electronics,1015.59,941,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
1231,TXN100384,5,2.0,1,1052.76,59.0,2,2026-02-03 08:11:01.616524,700.36,6923609579,Least,Beauty,1052.76,290,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
1232,TXN100384,26,,1,1116.09,59.0,2,2026-02-03 08:11:01.616524,700.36,6923609579,Well,Grocery,1116.09,176,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
1233,TXN100384,1,,3,2293.23,59.0,2,2026-02-03 08:11:01.616524,700.36,6923609579,Guy,Home,764.41,977,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
1234,TXN100384,1,,2,1528.82,59.0,2,2026-02-03 08:11:01.616524,700.36,6923609579,Guy,Home,764.41,977,Vanessa,keithshane@example.com,Gold,4499.0,2025-12-21,REG,8574383493.0,2021-04-22,"Arellano, Clark and Phelps Store",Wolfeland,Minnesota,2019-09-15,,,,,
1235,TXN100385,6,3.0,3,3615.63,6.0,5,2026-01-29 08:11:01.616582,1522.04,4541672017,Daughter,Apparel,1205.21,475,Gina,zmoody@example.net,Gold,4931.0,2026-01-10,REG,8372834684.0,2022-11-23,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1236,TXN100385,14,,1,644.0,6.0,5,2026-01-29 08:11:01.616582,1522.04,4541672017,Consider,Apparel,644.0,768,Gina,zmoody@example.net,Gold,4931.0,2026-01-10,REG,8372834684.0,2022-11-23,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1237,TXN100385,3,2.0,1,1581.09,6.0,5,2026-01-29 08:11:01.616582,1522.04,4541672017,Picture,Grocery,1581.09,882,Gina,zmoody@example.net,Gold,4931.0,2026-01-10,REG,8372834684.0,2022-11-23,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Full Sale,2026-01-19,2026-02-17,15.89,Beauty
1238,TXN100385,29,,2,3123.02,6.0,5,2026-01-29 08:11:01.616582,1522.04,4541672017,Ground,Home,1561.51,84,Gina,zmoody@example.net,Gold,4931.0,2026-01-10,REG,8372834684.0,2022-11-23,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1239,TXN100385,10,1.0,2,353.7,6.0,5,2026-01-29 08:11:01.616582,1522.04,4541672017,Without,Beauty,176.85,721,Gina,zmoody@example.net,Gold,4931.0,2026-01-10,REG,8372834684.0,2022-11-23,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
1240,TXN100386,1,4.0,1,764.41,31.0,3,2026-01-30 08:11:01.616659,4817.16,9673800168,Guy,Home,764.41,977,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Follow Sale,2026-01-17,2026-02-19,6.19,Electronics
1241,TXN100386,29,1.0,4,6246.04,31.0,3,2026-01-30 08:11:01.616659,4817.16,9673800168,Ground,Home,1561.51,84,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
1242,TXN100386,5,,1,1052.76,31.0,3,2026-01-30 08:11:01.616659,4817.16,9673800168,Least,Beauty,1052.76,290,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1243,TXN100386,19,,1,1015.59,31.0,3,2026-01-30 08:11:01.616659,4817.16,9673800168,Security,Electronics,1015.59,941,James,iproctor@example.com,Bronze,3219.0,2026-01-26,AR,100711157.0,2024-03-27,Garcia LLC Store,New Karenchester,Georgia,2020-05-29,,,,,
1244,TXN100387,10,1.0,1,176.85,24.0,5,2026-01-28 08:11:01.616714,3839.29,2148151854,Without,Beauty,176.85,721,Raymond,brittneymurphy@example.org,Bronze,2511.0,2026-01-29,AR,5784793728.0,2025-04-01,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Deep Sale,2026-01-06,2026-02-08,21.43,Grocery
1245,TXN100387,27,,1,410.47,24.0,5,2026-01-28 08:11:01.616714,3839.29,2148151854,Ball,Grocery,410.47,34,Raymond,brittneymurphy@example.org,Bronze,2511.0,2026-01-29,AR,5784793728.0,2025-04-01,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1246,TXN100387,13,,2,3252.74,24.0,5,2026-01-28 08:11:01.616714,3839.29,2148151854,Approach,Beauty,1626.37,739,Raymond,brittneymurphy@example.org,Bronze,2511.0,2026-01-29,AR,5784793728.0,2025-04-01,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1247,TXN100388,22,,2,1109.24,63.0,1,2026-01-29 08:11:01.616785,4407.47,3074855680,Raise,Beauty,554.62,207,Christine,andersonashley@example.com,Gold,4723.0,2026-01-01,AR,6361771697.0,2023-02-21,Wood-Davis Store,Snyderport,Georgia,2024-04-15,,,,,
1248,TXN100388,26,3.0,1,1116.09,63.0,1,2026-01-29 08:11:01.616785,4407.47,3074855680,Well,Grocery,1116.09,176,Christine,andersonashley@example.com,Gold,4723.0,2026-01-01,AR,6361771697.0,2023-02-21,Wood-Davis Store,Snyderport,Georgia,2024-04-15,Next Sale,2026-01-23,2026-02-09,23.25,ALL
1249,TXN100389,9,,3,1147.56,64.0,5,2026-01-30 08:11:01.616850,2340.43,382650256,Little,Grocery,382.52,271,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,431652591.0,2025-07-24,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1250,TXN100389,10,,2,353.7,64.0,5,2026-01-30 08:11:01.616850,2340.43,382650256,Without,Beauty,176.85,721,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,431652591.0,2025-07-24,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1251,TXN100389,17,5.0,1,908.3,64.0,5,2026-01-30 08:11:01.616850,2340.43,382650256,Ask,Home,908.3,72,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,431652591.0,2025-07-24,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,Result Sale,2026-01-12,2026-02-06,19.15,Beauty
1252,TXN100389,17,,1,908.3,64.0,5,2026-01-30 08:11:01.616850,2340.43,382650256,Ask,Home,908.3,72,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,431652591.0,2025-07-24,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
1253,TXN100389,16,,2,2768.5,64.0,5,2026-01-30 08:11:01.616850,2340.43,382650256,Summer,Apparel,1384.25,898,Paula,rlozano@example.com,Gold,4682.0,2025-12-10,REG,431652591.0,2025-07-24,"Warren, Smith and Smith Store",North Marissa,Washington,2022-12-01,,,,,
